mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
9484.550878211641,8.360635902960956,0.8410330378475729,0.041585287099544406,0.0,0.0,0.0,inf,2.5,50.0,10
9048.503669295656,8.565035940270166,0.8663101468958823,0.045425164441662634,0.0,0.0,0.0,inf,2.5,50.0,10
9778.217915840067,8.228206492131259,0.8479565140305699,0.05143242255478391,0.0,0.0,0.0,inf,2.5,50.0,10
8150.055918452928,9.019197723742856,0.8729022076594647,0.03105278815624115,0.0,0.0,0.0,inf,2.5,50.0,10
12028.165577974549,7.328809629637304,0.7988945805537626,0.0583916149612104,0.0,0.0,0.0,inf,2.5,50.0,10
8917.461089337268,8.628391378643009,0.8708096575248783,0.036117128445583735,0.0,0.0,0.0,inf,2.5,50.0,10
9873.857324881857,8.18593513401067,0.841064669555299,0.038159608874635514,0.0,0.0,0.0,inf,2.5,50.0,10
9298.054289446944,8.446882832563334,0.847816707849462,0.0411940814106665,0.0,0.0,0.0,inf,2.5,50.0,10
8723.742762213513,8.72377509852845,0.8611698757589139,0.04250628908818928,0.0,0.0,0.0,inf,2.5,50.0,10
8568.550442734795,8.801730031183698,0.8412155934800644,0.05839633115614871,0.0,0.0,0.0,inf,2.5,50.0,10
8941.283898646796,8.61680476293143,0.8568638775456249,0.04011663011074566,0.0,0.0,0.0,inf,2.5,50.0,10
9191.93225915711,8.496735457515056,0.8408506788833379,0.059220541372510455,0.0,0.0,0.0,inf,2.5,50.0,10
10878.70624667344,7.765031110332875,0.828521787342154,0.05680014490034433,0.0,0.0,0.0,inf,2.5,50.0,10
10622.648344381541,7.868475561784715,0.8186120745887984,0.05626194966871831,0.0,0.0,0.0,inf,2.5,50.0,10
9994.9176303608,8.133011414860292,0.8334771755562885,0.060660879775590405,0.0,0.0,0.0,inf,2.5,50.0,10
8290.791180787406,8.944843841107975,0.8657917069926523,0.045665789719115085,0.0,0.0,0.0,inf,2.5,50.0,10
8673.911936904244,8.748653522678362,0.852780901150737,0.04881167660629164,0.0,0.0,0.0,inf,2.5,50.0,10
8456.37094562991,8.858963354679348,0.8678185581472371,0.03518806333451693,0.0,0.0,0.0,inf,2.5,50.0,10
10528.307446654086,7.9072180218581725,0.8049000205127338,0.06365099618166319,0.0,0.0,0.0,inf,2.5,50.0,10
9307.562410283705,8.442444038796072,0.8476813629492826,0.05129343722464391,0.0,0.0,0.0,inf,2.5,50.0,10
10240.481427718907,8.027599866024158,0.8143941281962097,0.05587418150026021,0.0,0.0,0.0,inf,2.5,50.0,10
9409.502991887228,8.395136761846768,0.8464230127628508,0.048352545611544076,0.0,0.0,0.0,inf,2.5,50.0,10
9954.970532733343,8.150403820384094,0.824392243564475,0.06679295949292571,0.0,0.0,0.0,inf,2.5,50.0,10
9925.746971823035,8.163171609457208,0.8411486320752398,0.0485767543583838,0.0,0.0,0.0,inf,2.5,50.0,10
9288.454637828421,8.451368963996774,0.8315389000278921,0.060920332325565055,0.0,0.0,0.0,inf,2.5,50.0,10
8723.575055241045,8.723858588969197,0.8379674369878567,0.056397776204924255,0.0,0.0,0.0,inf,2.5,50.0,10
10562.046079901937,7.89332302979259,0.8423436483617663,0.04811954353802626,0.0,0.0,0.0,inf,2.5,50.0,10
8617.471750455637,8.777004924770859,0.8565812491310637,0.036035861563449095,0.0,0.0,0.0,inf,2.5,50.0,10
9273.960661924808,8.45815111484663,0.8260926873728205,0.06876392566071951,0.0,0.0,0.0,inf,2.5,50.0,10
9997.26785051854,8.13199032824478,0.8420668919375701,0.04831360065193755,0.0,0.0,0.0,inf,2.5,50.0,10
