mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
7917.499604845083,9.14492310499187,0.8136514155658884,0.09697387722774005,0.0,0.0,0.0,inf,2.5,50.0,10
9083.720294833955,8.548166078741943,0.8027496685557631,0.10764498008087571,0.0,0.0,0.0,inf,2.5,50.0,10
8803.216899727424,8.684389584329343,0.801686828003591,0.10382962470010129,0.0,0.0,0.0,inf,2.5,50.0,10
10058.42520281931,8.105503701343146,0.7649887270401262,0.0991193133433585,0.0,0.0,0.0,inf,2.5,50.0,10
9226.046821825454,8.480647065626224,0.8070102401240203,0.10534893564618837,0.0,0.0,0.0,inf,2.5,50.0,10
9219.309801454816,8.483819518142376,0.7939309754078538,0.08938634615956556,0.0,0.0,0.0,inf,2.5,50.0,10
9011.008790180804,8.58306947526528,0.7931987810423548,0.09880416786586128,0.0,0.0,0.0,inf,2.5,50.0,10
9231.31159174852,8.478169505688495,0.7845163710700632,0.10739362545382748,0.0,0.0,0.0,inf,2.5,50.0,10
9130.977468105353,8.52563089764958,0.7892717071731818,0.10943790082484327,0.0,0.0,0.0,inf,2.5,50.0,10
5895.319220657731,10.425730345552658,0.8889157684675454,0.0,0.0019655980556473446,0.0,0.0,inf,2.5,50.0,10
5913.198545184755,10.412578994858308,0.8890467206093591,0.0,0.015317411229716844,0.0,0.0,inf,2.5,50.0,10
5916.69344042838,10.410012929563477,0.8894291252929919,0.0,0.009303469016344157,0.0,0.0,inf,2.5,50.0,10
5911.983064789278,10.41347179540529,0.88867425897916,0.0,-0.0016249579077491892,0.0,0.0,inf,2.5,50.0,10
5910.080418057773,10.414869705313041,0.8881169598979095,0.0,-0.028697053986816465,0.0,0.0,inf,2.5,50.0,10
5933.595990387252,10.397623883374902,0.8878420651990868,0.0,-0.01558785578001496,0.0,0.0,inf,2.5,50.0,10
5904.640747729875,10.418868816152067,0.8888531822726099,0.0,-0.004137905110092426,0.0,0.0,inf,2.5,50.0,10
5877.594748471799,10.438807220659474,0.8895769385522082,0.0,-0.01080972541142511,0.0,0.0,inf,2.5,50.0,10
6039.043950904018,10.321121705433107,0.8877806989075873,0.0,-0.024906994361376528,0.0,0.0,inf,2.5,50.0,10
5938.454299124208,10.394069422701019,0.8886810496799178,0.0,0.013147049038156762,0.0,0.0,inf,2.5,50.0,10
5866.690198545185,10.446872057715206,0.8889714093615964,0.0,0.0032521759111066627,0.0,0.0,inf,2.5,50.0,10
6057.431025306043,10.307918832501988,0.887371242795901,0.0,0.015715817537570224,0.0,0.0,inf,2.5,50.0,10
5963.483766390865,10.375803194993365,0.8893572475321655,0.0,-0.020638094932296455,0.0,0.0,inf,2.5,50.0,10
6000.490992080773,10.348935727464195,0.887590383836246,0.0,-0.02270586437434015,0.0,0.0,inf,2.5,50.0,10
6139.167174722988,10.249709011199347,0.8862681827518939,0.0,0.023238467206770284,0.0,0.0,inf,2.5,50.0,10
5907.716052966887,10.416607475511395,0.8888397924522392,0.0,0.0024465135718856343,0.0,0.0,inf,2.5,50.0,10
5910.8845502491895,10.414278839550512,0.8887161990785732,0.0,0.0022808492042744656,0.0,0.0,inf,2.5,50.0,10
5898.676714891695,10.423257661542603,0.8888480393646541,0.0,-0.003042777030818803,0.0,0.0,inf,2.5,50.0,10
5898.485540555797,10.42339841735722,0.8887899835161822,0.0,-0.001612642303112613,0.0,0.0,inf,2.5,50.0,10
5982.416799729037,10.362036934771002,0.8889196578645657,0.0,-0.018334255475191154,0.0,0.0,inf,2.5,50.0,10
6116.811954645893,10.265552314106412,0.8874515156222261,0.0,0.019095714741494307,0.0,0.0,inf,2.5,50.0,10
6147.163239302592,10.24405614806263,0.8859010337187947,0.0,0.030181030818301438,0.0,0.0,inf,2.5,50.0,10
5950.279269689198,10.385430115362109,0.887625405051125,0.0,-0.009840383867077942,0.0,0.0,inf,2.5,50.0,10
6152.214948145997,10.240488602834235,0.8811950441028611,0.0,0.03898217417246552,0.0,0.0,inf,2.5,50.0,10
5893.733762358672,10.426898472959858,0.8888172215994431,0.0,-0.0007362229002565793,0.0,0.0,inf,2.5,50.0,10
6469.642634796213,10.0220006876527,0.878819646156558,0.0,0.05347683678995699,0.0,0.0,inf,2.5,50.0,10
5966.336333284947,10.373726291780038,0.886862416300849,0.0,0.018374764090301674,0.0,0.0,inf,2.5,50.0,10
6286.485072821406,10.146724722038662,0.8821296402773401,0.0,0.04127222754545528,0.0,0.0,inf,2.5,50.0,10
5899.893017854551,10.422362241709646,0.8878063825472398,0.0,0.019389722384502706,0.0,0.0,inf,2.5,50.0,10
6169.755181368042,10.228124294911321,0.8859639255938105,0.0,0.017627570878515395,0.0,0.0,inf,2.5,50.0,10
