mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
13360.931678521314,6.8724361764358575,0.5894661417185028,0.0410088869267249,0.0,0.0,0.0,inf,2.5,50.0,10
11225.8693892034,7.628603758862898,0.6600667614182868,0.029175830885408288,0.0,0.0,0.0,inf,2.5,50.0,10
12455.15690069515,7.177311580458135,0.6333782822393618,0.03348226695337314,0.0,0.0,0.0,inf,2.5,50.0,10
13219.22899630651,6.918742349478024,0.5450934798822226,0.045898582651151036,0.0,0.0,0.0,inf,2.5,50.0,10
12073.512749794358,7.312467157994812,0.6612342158939549,0.029491439433473515,0.0,0.0,0.0,inf,2.5,50.0,10
12857.852518507765,7.0391192083655785,0.5892690940011241,0.04298448081468458,0.0,0.0,0.0,inf,2.5,50.0,10
10201.930033386558,8.04398020129744,0.755386306895183,0.012496654778555067,0.0,0.0,0.0,inf,2.5,50.0,10
10997.151578200352,7.718001497154434,0.6469192703166255,0.031510758712960246,0.0,0.0,0.0,inf,2.5,50.0,10
11580.80026128611,7.493417896412492,0.6569614383129164,0.031220684239005304,0.0,0.0,0.0,inf,2.5,50.0,10
12068.531104337028,7.314259467856145,0.6227293061247279,0.039974419629190544,0.0,0.0,0.0,inf,2.5,50.0,10
11202.683118014225,7.6375830928768185,0.6807084307507777,0.025518578421676208,0.0,0.0,0.0,inf,2.5,50.0,10
12932.775664908631,7.013886166073787,0.6143791380151208,0.03394015561512572,0.0,0.0,0.0,inf,2.5,50.0,10
12343.89187271173,7.2162825203270735,0.6398698775860259,0.029031802751400958,0.0,0.0,0.0,inf,2.5,50.0,10
13084.65145723456,6.963182022692199,0.5944148905206228,0.038599404568821744,0.0,0.0,0.0,inf,2.5,50.0,10
10812.223786713117,7.79165334909588,0.6769539480217069,0.027122362641175592,0.0,0.0,0.0,inf,2.5,50.0,10
12926.922759310333,7.015852070398074,0.5757270826990105,0.041570045254883656,0.0,0.0,0.0,inf,2.5,50.0,10
13707.134675247173,6.761336810443657,0.5309918290409027,0.05091414901497204,0.0,0.0,0.0,inf,2.5,50.0,10
