mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
8636.535797809713,8.76740783387511,0.7525182533114865,0.0400689880306422,0.0,0.0,0.0,inf,2.5,50.0,10
8556.390138868728,8.8078978233927,0.7232978013517116,0.05151907741419398,0.0,0.0,0.0,inf,2.5,50.0,10
7942.195400074193,9.131397931576656,0.7859149099982305,0.0344289060643142,0.0,0.0,0.0,inf,2.5,50.0,10
8782.15180400316,8.694794210315495,0.7207335296597489,0.05106465022599067,0.0,0.0,0.0,inf,2.5,50.0,10
11647.761584490572,7.468378882876703,0.5983211005156505,0.08155901347187552,0.0,0.0,0.0,inf,2.5,50.0,10
9196.658408735342,8.494503050731154,0.7025741797279637,0.05514566007374384,0.0,0.0,0.0,inf,2.5,50.0,10
9558.285285721198,8.327003721213572,0.7027288965985569,0.055215211037221705,0.0,0.0,0.0,inf,2.5,50.0,10
10762.4189609845,7.811704665506596,0.6419781432827507,0.0724155364620937,0.0,0.0,0.0,inf,2.5,50.0,10
10162.15065886034,8.060947316175191,0.6848395289050692,0.05732800795288763,0.0,0.0,0.0,inf,2.5,50.0,10
11207.77740681602,7.635608638535287,0.6354114203599635,0.07308589243769169,0.0,0.0,0.0,inf,2.5,50.0,10
11848.393880743859,7.394208776952171,0.6027383523827162,0.0779578251385648,0.0,0.0,0.0,inf,2.5,50.0,10
7208.5658779697105,9.552314891075948,0.7904172978388188,0.0369223336346738,0.0,0.0,0.0,inf,2.5,50.0,10
9497.806390219512,8.35457048487389,0.6817261853378217,0.05790129545627709,0.0,0.0,0.0,inf,2.5,50.0,10
10282.799648392767,8.009689868396423,0.6708373724748763,0.06326017091105963,0.0,0.0,0.0,inf,2.5,50.0,10
9542.653570103708,8.334112030812552,0.6688247569134164,0.07676015983077294,0.0,0.0,0.0,inf,2.5,50.0,10
8900.131030144676,8.636839603746937,0.7027198836981994,0.05558654650649921,0.0,0.0,0.0,inf,2.5,50.0,10
11456.217109401461,7.540391254116746,0.5956901716386391,0.08955014529526409,0.0,0.0,0.0,inf,2.5,50.0,10
10434.485540555797,7.946093192925595,0.6577491868049985,0.0731736562832694,0.0,0.0,0.0,inf,2.5,50.0,10
9006.02964468315,8.585469886939032,0.7164405913260091,0.05766439006661771,0.0,0.0,0.0,inf,2.5,50.0,10
9831.922920598055,8.204418957179659,0.6930973384112838,0.058439763171089565,0.0,0.0,0.0,inf,2.5,50.0,10
9975.445267011823,8.141480707757584,0.6735038877617887,0.07394928346849246,0.0,0.0,0.0,inf,2.5,50.0,10
9779.305269269851,8.227723576589806,0.6890166580020178,0.05843547771000448,0.0,0.0,0.0,inf,2.5,50.0,10
10355.582587377623,7.979058242858446,0.6378083202605097,0.08187765321853244,0.0,0.0,0.0,inf,2.5,50.0,10
9235.094385574426,8.476390224425248,0.6792241688501408,0.06517466643386954,0.0,0.0,0.0,inf,2.5,50.0,10
9430.296172642376,8.385550282446431,0.7049197008147803,0.052631138088133494,0.0,0.0,0.0,inf,2.5,50.0,10
9808.802212867535,8.214643834677869,0.6615494293481561,0.06964523535304862,0.0,0.0,0.0,inf,2.5,50.0,10
8858.028660828051,8.657432797239421,0.6996026359948943,0.056650895451002346,0.0,0.0,0.0,inf,2.5,50.0,10
11403.415009435332,7.5604543078982065,0.6207782872044505,0.07667897893367957,0.0,0.0,0.0,inf,2.5,50.0,10
10470.138368735988,7.931279397066015,0.6578457986384577,0.07400264046554397,0.0,0.0,0.0,inf,2.5,50.0,10
9877.800567732778,8.18420107336318,0.6593017633718091,0.06893948863627146,0.0,0.0,0.0,inf,2.5,50.0,10
10025.227835034919,8.119861096131874,0.6926284785657331,0.05844729855327595,0.0,0.0,0.0,inf,2.5,50.0,10
12676.132497862938,7.100935908427052,0.5936446839053683,0.07724943295128275,0.0,0.0,0.0,inf,2.5,50.0,10
9984.752842696085,8.137430418246089,0.6500728904671259,0.06999006880339534,0.0,0.0,0.0,inf,2.5,50.0,10
9921.764858631312,8.164914306298463,0.6655156510834713,0.0725548794761026,0.0,0.0,0.0,inf,2.5,50.0,10
9493.61731262399,8.35648639527847,0.7159322918389116,0.05349866808616981,0.0,0.0,0.0,inf,2.5,50.0,10
9494.16870695634,8.35623416206317,0.6766158777241322,0.07103504030203489,0.0,0.0,0.0,inf,2.5,50.0,10
10272.46444412187,8.014057141463057,0.6576411845751453,0.07059883274183655,0.0,0.0,0.0,inf,2.5,50.0,10
8990.579780971275,8.592926616199417,0.691067393588061,0.05551502684956104,0.0,0.0,0.0,inf,2.5,50.0,10
9927.145836357478,8.162559588675034,0.6783768723904258,0.06082254651513114,0.0,0.0,0.0,inf,2.5,50.0,10
10866.259495814584,7.770002887129396,0.6159037491006234,0.08896522318323839,0.0,0.0,0.0,inf,2.5,50.0,10
11016.578668085998,7.710336208234601,0.6537480515717423,0.06835142691888084,0.0,0.0,0.0,inf,2.5,50.0,10
10533.691101756423,7.904997822527173,0.65976853903307,0.058453513143330554,0.0,0.0,0.0,inf,2.5,50.0,10
9753.459605490234,8.239216712132528,0.6179846034312532,0.08267408942962462,0.0,0.0,0.0,inf,2.5,50.0,10
9561.331349494363,8.325619918677523,0.6534144911251324,0.07066790239269131,0.0,0.0,0.0,inf,2.5,50.0,10
9317.029854357188,8.438028737763364,0.6917803495426208,0.05701891692919859,0.0,0.0,0.0,inf,2.5,50.0,10
10267.056241028371,8.016344198547595,0.6565294318630093,0.07544921522436605,0.0,0.0,0.0,inf,2.5,50.0,10
8774.776551991097,8.698442948152715,0.6972181995240201,0.053437445654543794,0.0,0.0,0.0,inf,2.5,50.0,10
10771.85247012145,7.807899641279663,0.6224169052692665,0.08628853011069207,0.0,0.0,0.0,inf,2.5,50.0,10
10120.958210351446,8.078587292170894,0.6584560940285162,0.061285384692188936,0.0,0.0,0.0,inf,2.5,50.0,10
10755.12817535201,7.814647703641972,0.6095346498050515,0.08709170522126994,0.0,0.0,0.0,inf,2.5,50.0,10
11294.005016048128,7.602323845821962,0.6325318913066764,0.07967053057302237,0.0,0.0,0.0,inf,2.5,50.0,10
10556.46673440751,7.895617773781945,0.6482852290625051,0.07241311769042875,0.0,0.0,0.0,inf,2.5,50.0,10
10198.442863824777,8.045464937405475,0.6703775981317214,0.07355475064056133,0.0,0.0,0.0,inf,2.5,50.0,10
11705.530297898422,7.446892674628466,0.58177970198547,0.07947612711215768,0.0,0.0,0.0,inf,2.5,50.0,10
10856.218867437621,7.774017705085785,0.6068279417260438,0.09199495904058036,0.0,0.0,0.0,inf,2.5,50.0,10
10154.873147207303,8.064058582193523,0.6558895868900688,0.07330334981706085,0.0,0.0,0.0,inf,2.5,50.0,10
10905.1236109095,7.7544976814423725,0.6061232914282718,0.08582325018288305,0.0,0.0,0.0,inf,2.5,50.0,10
10622.731504330575,7.868441562950862,0.6143018236034236,0.08967084440167944,0.0,0.0,0.0,inf,2.5,50.0,10
11327.464782826084,7.589476402394258,0.6109068925465037,0.07667409374579902,0.0,0.0,0.0,inf,2.5,50.0,10
10434.229335010725,7.946199829731099,0.6480670933621862,0.079553705705258,0.0,0.0,0.0,inf,2.5,50.0,10
10590.427315688457,7.881668769548112,0.6471471014506937,0.0807031186874856,0.0,0.0,0.0,inf,2.5,50.0,10
10804.134997822615,7.794903588027799,0.5936327817749327,0.0895219814817922,0.0,0.0,0.0,inf,2.5,50.0,10
11335.646070224673,7.586340832745895,0.611419894906018,0.08531077839210863,0.0,0.0,0.0,inf,2.5,50.0,10
10560.0110482089,7.894159882976121,0.6325508763144335,0.07311105848003809,0.0,0.0,0.0,inf,2.5,50.0,10
9893.355816841664,8.177367320076211,0.6432510601721712,0.07992645422367062,0.0,0.0,0.0,inf,2.5,50.0,10
11643.509024047999,7.469964767636475,0.6275547359216218,0.07040401674013032,0.0,0.0,0.0,inf,2.5,50.0,10
10897.41675134272,7.757568008722084,0.6329847025216814,0.0766550062988791,0.0,0.0,0.0,inf,2.5,50.0,10
9355.493604941856,8.420136546281183,0.7067764929438852,0.0549295200214467,0.0,0.0,0.0,inf,2.5,50.0,10
11589.38596151675,7.490199344461077,0.6153036647864973,0.08523584581697949,0.0,0.0,0.0,inf,2.5,50.0,10
10059.278801954808,8.105135156906426,0.6545763599326268,0.07206571761566362,0.0,0.0,0.0,inf,2.5,50.0,10
7922.628764052192,9.142110544933734,0.7630360796290135,0.03758382070434655,0.0,0.0,0.0,inf,2.5,50.0,10
10186.206383768003,8.050678896537494,0.6486299225214033,0.07659720402266365,0.0,0.0,0.0,inf,2.5,50.0,10
9314.501120949662,8.43920761562723,0.6996161953677046,0.05575024846513249,0.0,0.0,0.0,inf,2.5,50.0,10
10883.59194206545,7.763081104348898,0.6293353963328292,0.07789179503229557,0.0,0.0,0.0,inf,2.5,50.0,10
11275.549458879696,7.6094264657997615,0.618647526814442,0.0754676421277814,0.0,0.0,0.0,inf,2.5,50.0,10
10060.468476314898,8.104621562969776,0.6510447985245313,0.07445108583976066,0.0,0.0,0.0,inf,2.5,50.0,10
10984.104643473493,7.723156991786667,0.5979525313142149,0.08148632349735965,0.0,0.0,0.0,inf,2.5,50.0,10
11307.20651279818,7.597250367494372,0.5990624385676051,0.07365057338187234,0.0,0.0,0.0,inf,2.5,50.0,10
9955.474685892163,8.150183884634238,0.6677018192429021,0.07132632918852992,0.0,0.0,0.0,inf,2.5,50.0,10
11249.584200254834,7.619438902313817,0.5925378281116385,0.09157181988295292,0.0,0.0,0.0,inf,2.5,50.0,10
11620.460911920776,7.478570066919117,0.585020953778727,0.08792271498198381,0.0,0.0,0.0,inf,2.5,50.0,10
11064.447283108337,7.691506369463931,0.6045470703308922,0.0874848260785545,0.0,0.0,0.0,inf,2.5,50.0,10
10031.28888243738,8.117236234039764,0.5800923280626673,0.10024648921705523,0.0,0.0,0.0,inf,2.5,50.0,10
10269.585651844325,8.015274394466557,0.6623462675577019,0.07357028075691852,0.0,0.0,0.0,inf,2.5,50.0,10
10211.220512572378,8.04002705931268,0.6148119461737523,0.09194130091502584,0.0,0.0,0.0,inf,2.5,50.0,10
9848.731714004613,8.197000537280081,0.66407393783804,0.06824061035104573,0.0,0.0,0.0,inf,2.5,50.0,10
10126.129578555185,8.076368803520058,0.6744873661277935,0.0653060659440186,0.0,0.0,0.0,inf,2.5,50.0,10
10911.363736068774,7.752013274164646,0.6204961373415869,0.0909241340089434,0.0,0.0,0.0,inf,2.5,50.0,10
11801.555281366429,7.411411157985807,0.583143671848924,0.09322645814552102,0.0,0.0,0.0,inf,2.5,50.0,10
9024.245786358284,8.576694455267962,0.6974987469332505,0.05870990765084403,0.0,0.0,0.0,inf,2.5,50.0,10
10461.229786616344,7.934976191524015,0.6815148220899533,0.0582980265363956,0.0,0.0,0.0,inf,2.5,50.0,10
10641.588038902599,7.8607391852261745,0.6564376678485686,0.06448403157683635,0.0,0.0,0.0,inf,2.5,50.0,10
13694.609893388817,6.765306954762977,0.5488261963498944,0.10840976647844607,0.0,0.0,0.0,inf,2.5,50.0,10
10422.44654118482,7.951106846472183,0.6546311227330048,0.06952106509422808,0.0,0.0,0.0,inf,2.5,50.0,10
12138.303914452992,7.289223538695378,0.5863004821828212,0.09140080423379175,0.0,0.0,0.0,inf,2.5,50.0,10
11086.758052289479,7.682757908987679,0.5957109568759421,0.08821285406861729,0.0,0.0,0.0,inf,2.5,50.0,10
10927.598909695005,7.745556147302109,0.5889582316884018,0.09353485999654998,0.0,0.0,0.0,inf,2.5,50.0,10
11730.289285656683,7.437716382992518,0.5618195680540148,0.09870714919656813,0.0,0.0,0.0,inf,2.5,50.0,10
9555.329817261012,8.328346788599843,0.6946486459116531,0.06297811983137207,0.0,0.0,0.0,inf,2.5,50.0,10
11662.622748020192,7.462841331802523,0.6074549603264235,0.08939640253285444,0.0,0.0,0.0,inf,2.5,50.0,10
9943.763471556911,8.155295755057775,0.6238268351230494,0.09156325680803756,0.0,0.0,0.0,inf,2.5,50.0,10
9876.415428783406,8.184810116216083,0.6395972349779578,0.07583001936557941,0.0,0.0,0.0,inf,2.5,50.0,10
10394.341929968872,7.962833616910401,0.6354348525410157,0.08220750835020157,0.0,0.0,0.0,inf,2.5,50.0,10
11589.458137771971,7.490172297599523,0.6100993743992588,0.09036129402369636,0.0,0.0,0.0,inf,2.5,50.0,10
11481.86230867244,7.530680263960833,0.6063362697298553,0.09339834546581091,0.0,0.0,0.0,inf,2.5,50.0,10
11043.952581409978,7.699558275942918,0.5964717789081913,0.09574673820628862,0.0,0.0,0.0,inf,2.5,50.0,10
9765.208819212594,8.233988261921079,0.6340396923082423,0.08612313482761869,0.0,0.0,0.0,inf,2.5,50.0,10
11569.986903437042,7.497474935123789,0.5923241140185239,0.08867208726757142,0.0,0.0,0.0,inf,2.5,50.0,10
11761.494669440815,7.4261784478743,0.574666481526027,0.09887379594604773,0.0,0.0,0.0,inf,2.5,50.0,10
10840.84348639538,7.780172864851329,0.6238896520167525,0.08214501427247951,0.0,0.0,0.0,inf,2.5,50.0,10
11457.952500766116,7.539733433294194,0.6010610471101389,0.09885899769338678,0.0,0.0,0.0,inf,2.5,50.0,10
11985.30907566007,7.344311228217344,0.5381196907064545,0.09692709161791246,0.0,0.0,0.0,inf,2.5,50.0,10
10771.796938759053,7.807922030210902,0.6408456363952143,0.08382885664587647,0.0,0.0,0.0,inf,2.5,50.0,10
9869.009870808535,8.188067775208891,0.6891735969880852,0.05817421235219973,0.0,0.0,0.0,inf,2.5,50.0,10
10852.974677827777,7.775315711530247,0.6213743641609974,0.07320313553970986,0.0,0.0,0.0,inf,2.5,50.0,10
10278.636925210883,8.011448352270651,0.6322249787207727,0.08200830038959851,0.0,0.0,0.0,inf,2.5,50.0,10
10363.48326639893,7.975746103698539,0.6111323799154749,0.08863602981274261,0.0,0.0,0.0,inf,2.5,50.0,10
10545.627667295688,7.900079271640897,0.6234617065540596,0.08675110398902637,0.0,0.0,0.0,inf,2.5,50.0,10
11472.036305866035,7.534398481184245,0.594731561226866,0.09359014590266054,0.0,0.0,0.0,inf,2.5,50.0,10
10433.49271785939,7.946506436042435,0.593210852235808,0.10094839260417302,0.0,0.0,0.0,inf,2.5,50.0,10
11014.11125627006,7.71130901784193,0.6195167145443662,0.08791080884488023,0.0,0.0,0.0,inf,2.5,50.0,10
11416.556781342237,7.555452198601246,0.6009331704934223,0.09196855884356431,0.0,0.0,0.0,inf,2.5,50.0,10
11280.828373735907,7.6073936893926986,0.609096536685331,0.08635910556935372,0.0,0.0,0.0,inf,2.5,50.0,10
11207.45134755891,7.635734986330083,0.6172023418529293,0.08442876002975624,0.0,0.0,0.0,inf,2.5,50.0,10
11173.201948355672,7.649027124407555,0.6105674022430204,0.08057655115294954,0.0,0.0,0.0,inf,2.5,50.0,10
13211.498024225415,6.9212829671520755,0.5247843922511688,0.09616759526804691,0.0,0.0,0.0,inf,2.5,50.0,10
11164.123739939678,7.652557194293915,0.6035825223877748,0.09436959454686486,0.0,0.0,0.0,inf,2.5,50.0,10
10237.107756326512,8.029030861508598,0.6585977089245201,0.07361143211906711,0.0,0.0,0.0,inf,2.5,50.0,10
10772.663763487686,7.80757256015284,0.5940579833958647,0.09847024279409196,0.0,0.0,0.0,inf,2.5,50.0,10
11885.832986564732,7.380507373790812,0.5660475098307816,0.09776249957269248,0.0,0.0,0.0,inf,2.5,50.0,10
11153.46949242754,7.656703771576407,0.5755979372733134,0.0992190370459067,0.0,0.0,0.0,inf,2.5,50.0,10
11372.660860308704,7.572182724553568,0.5813368777881853,0.09568835168870538,0.0,0.0,0.0,inf,2.5,50.0,10
10126.234044612183,8.076323999829045,0.6468683677258672,0.08050284421254691,0.0,0.0,0.0,inf,2.5,50.0,10
11584.098401638683,7.492181228653929,0.5897567423153947,0.09443452361794716,0.0,0.0,0.0,inf,2.5,50.0,10
12769.500508056322,7.069064511407119,0.549992247656653,0.09668775498606734,0.0,0.0,0.0,inf,2.5,50.0,10
12594.178093901712,7.129105305129585,0.5429116525454476,0.1047048135469884,0.0,0.0,0.0,inf,2.5,50.0,10
11136.467831164013,7.663328939691211,0.5939002169625401,0.09481361903066418,0.0,0.0,0.0,inf,2.5,50.0,10
11454.81185787326,7.540924004510473,0.6176505514642958,0.0895041753641403,0.0,0.0,0.0,inf,2.5,50.0,10
13193.853663650587,6.927086979660936,0.5613673932043692,0.09615265910900614,0.0,0.0,0.0,inf,2.5,50.0,10
10144.206496669409,8.068622796903398,0.6263923496587062,0.0848507937573302,0.0,0.0,0.0,inf,2.5,50.0,10
12427.777197141982,7.186869021651754,0.5807323385998102,0.10411164743762277,0.0,0.0,0.0,inf,2.5,50.0,10
11335.072821406106,7.586560463009854,0.6236690684813055,0.08685273495482831,0.0,0.0,0.0,inf,2.5,50.0,10
9884.884501862873,8.181087616235473,0.6142117940257984,0.09750049082806676,0.0,0.0,0.0,inf,2.5,50.0,10
11825.158707117627,7.402733826916434,0.5656600784390251,0.09546403906640316,0.0,0.0,0.0,inf,2.5,50.0,10
9644.38909049854,8.288056377556307,0.6616584445388539,0.07107226199925719,0.0,0.0,0.0,inf,2.5,50.0,10
12424.960339349365,7.187853497345093,0.5409328493241469,0.10520954787739185,0.0,0.0,0.0,inf,2.5,50.0,10
10622.535346204093,7.868521760006059,0.6127499687679823,0.08576784607162452,0.0,0.0,0.0,inf,2.5,50.0,10
12643.999451621748,7.11195892535994,0.5463335016576675,0.1051628882126175,0.0,0.0,0.0,inf,2.5,50.0,10
11370.393477524556,7.5730486696638,0.5856513460607377,0.0981854778804719,0.0,0.0,0.0,inf,2.5,50.0,10
10728.091611425622,7.82557887395849,0.6005172703609284,0.09566676852228848,0.0,0.0,0.0,inf,2.5,50.0,10
12263.432202706408,7.244683264041704,0.5671323223995238,0.09986830977657515,0.0,0.0,0.0,inf,2.5,50.0,10
11711.534217190045,7.444665692614045,0.5392466568977122,0.11187174155558978,0.0,0.0,0.0,inf,2.5,50.0,10
12199.4477669715,7.26740188978831,0.5735035135837456,0.09768080359477149,0.0,0.0,0.0,inf,2.5,50.0,10
11517.59392590442,7.517185982600441,0.5848125756604042,0.10372134812539753,0.0,0.0,0.0,inf,2.5,50.0,10
12483.685214754601,7.16737551789279,0.5497123674874881,0.11779637461039752,0.0,0.0,0.0,inf,2.5,50.0,10
11515.298608086967,7.518051565474291,0.5838684108979386,0.08611021471944762,0.0,0.0,0.0,inf,2.5,50.0,10
11243.843244463798,7.621655785873393,0.5716874026492553,0.10192089526082279,0.0,0.0,0.0,inf,2.5,50.0,10
11791.905695069434,7.414963635784032,0.5389616509685818,0.10261622994626984,0.0,0.0,0.0,inf,2.5,50.0,10
12457.613022370608,7.1764552484667234,0.5667478145875872,0.10402004901404913,0.0,0.0,0.0,inf,2.5,50.0,10
11545.375235883292,7.506723083938169,0.5640567425661462,0.09815255088476123,0.0,0.0,0.0,inf,2.5,50.0,10
11405.024580248706,7.55984135257446,0.565808703239689,0.10415066761879331,0.0,0.0,0.0,inf,2.5,50.0,10
11667.251528201157,7.461118001712432,0.5824133279810566,0.10605451779767133,0.0,0.0,0.0,inf,2.5,50.0,10
12567.751165303785,7.138227875474277,0.5362412229516649,0.11368208719667894,0.0,0.0,0.0,inf,2.5,50.0,10
10038.343655747489,8.11418301496361,0.614308096104462,0.08794684310611667,0.0,0.0,0.0,inf,2.5,50.0,10
12255.768132772053,7.247398249313877,0.5572589483858864,0.10426955330868262,0.0,0.0,0.0,inf,2.5,50.0,10
11904.817051337881,7.373576351467457,0.5836956844889908,0.10260290909470364,0.0,0.0,0.0,inf,2.5,50.0,10
11880.039176787472,7.3826248804810914,0.546680015919577,0.10701947538319742,0.0,0.0,0.0,inf,2.5,50.0,10
12243.898082288995,7.251606549772193,0.5483229617082194,0.09650090124949753,0.0,0.0,0.0,inf,2.5,50.0,10
10915.607361171595,7.750324553379309,0.5449448416660806,0.11365965599300248,0.0,0.0,0.0,inf,2.5,50.0,10
12153.89613070757,7.283648403962952,0.5770505770136576,0.11089592248544142,0.0,0.0,0.0,inf,2.5,50.0,10
11035.131384977662,7.703028526016707,0.5813958080088234,0.10136361250108152,0.0,0.0,0.0,inf,2.5,50.0,10
11881.158900662893,7.382215566187153,0.5607922448534828,0.10895020816285224,0.0,0.0,0.0,inf,2.5,50.0,10
5320.338284866373,10.871411138021859,0.8805746084200382,0.0,0.01427471775058402,0.0,0.0,inf,2.5,50.0,10
5349.566587635683,10.847617631874256,0.8809252628022108,0.0,0.009201773007510523,0.0,0.0,inf,2.5,50.0,10
5271.749133078499,10.911256255778532,0.8817590422155935,0.0,-0.007700729702148519,0.0,0.0,inf,2.5,50.0,10
5319.696779084208,10.87193482505854,0.8775153200134339,0.0,0.013312148452734183,0.0,0.0,inf,2.5,50.0,10
5272.833809132111,10.910362775535683,0.8811703509105036,0.0,-0.0053327190285024,0.0,0.0,inf,2.5,50.0,10
5444.214948145997,10.771450972111829,0.8784247092427764,0.0,0.015941034104342423,0.0,0.0,inf,2.5,50.0,10
5265.8123256076515,10.916149841467437,0.8816924914251868,0.0,0.0021776290327227147,0.0,0.0,inf,2.5,50.0,10
6058.898227447944,10.30686703243303,0.8631103079868007,0.0,0.057171984762895006,0.0,0.0,inf,2.5,50.0,10
5229.829583393816,10.945928234724372,0.881055479850762,0.0,0.007657956528231419,0.0,0.0,inf,2.5,50.0,10
5605.984887340527,10.644284382166475,0.8724463902159552,0.0,-0.027843820552016365,0.0,0.0,inf,2.5,50.0,10
5381.478976145546,10.821787129136888,0.8807729939467683,0.0,0.011592550478874085,0.0,0.0,inf,2.5,50.0,10
5262.262495766197,10.91907852804389,0.8819221130257875,0.0,-0.006860227874762953,0.0,0.0,inf,2.5,50.0,10
5695.244496056515,10.575679878506943,0.8746471506710406,0.0,0.03468541812704148,0.0,0.0,inf,2.5,50.0,10
5251.91671102079,10.927625307754676,0.8818886007294444,0.0,-0.0014596210722967271,0.0,0.0,inf,2.5,50.0,10
5317.741036434896,10.87353176647417,0.8798895139029262,0.0,-0.006626066365975842,0.0,0.0,inf,2.5,50.0,10
5376.5796680698695,10.825742754737888,0.8780626463312758,0.0,0.01923949955400214,0.0,0.0,inf,2.5,50.0,10
5264.9825486685695,10.916834248581814,0.8814990247051012,0.0,0.005208583025778584,0.0,0.0,inf,2.5,50.0,10
5276.340478379381,10.907475483850977,0.8817810073414131,0.0,0.004985139159977415,0.0,0.0,inf,2.5,50.0,10
5279.3776551991095,10.904976309179805,0.883042055928617,0.0,0.012589602448809275,0.0,0.0,inf,2.5,50.0,10
5286.842760600635,10.8988396690293,0.8823463342239519,0.0,0.00791769055080128,0.0,0.0,inf,2.5,50.0,10
5392.411977226174,10.812972962202554,0.8771413621719344,0.0,-0.02128272650788139,0.0,0.0,inf,2.5,50.0,10
5302.71248850825,10.885822804284636,0.8809492251606676,0.0,-0.011595584579299274,0.0,0.0,inf,2.5,50.0,10
5421.36942952533,10.789713583580799,0.8771337275978504,0.0,-0.01715749323722942,0.0,0.0,inf,2.5,50.0,10
5566.689746939565,10.674833437906997,0.874298447979501,0.0,-0.029288164795907876,0.0,0.0,inf,2.5,50.0,10
5271.600812890115,10.91137844585987,0.8820219881919994,0.0,0.0022079483260605565,0.0,0.0,inf,2.5,50.0,10
5318.247141175142,10.873118455566996,0.8804082613146149,0.0,-0.007284870854668313,0.0,0.0,inf,2.5,50.0,10
5287.729004370897,10.898111713725765,0.8817223366848795,0.0,0.011694789334767504,0.0,0.0,inf,2.5,50.0,10
5602.932501088692,10.646649703441739,0.8757912602953556,0.0,-0.02183795282449524,0.0,0.0,inf,2.5,50.0,10
5316.339671940776,10.874676397377668,0.8793394393943055,0.0,0.015519548744667702,0.0,0.0,inf,2.5,50.0,10
5383.749584684118,10.81995509599813,0.8792062352379103,0.0,0.012048427737524599,0.0,0.0,inf,2.5,50.0,10
5282.064853792681,10.902766316472547,0.8772183187150527,0.0,0.019624925432327623,0.0,0.0,inf,2.5,50.0,10
5255.322220609345,10.924810117039417,0.881631611693902,0.0,0.007857577576181652,0.0,0.0,inf,2.5,50.0,10
5442.796132320446,10.772582933644353,0.8762655529917805,0.0,-0.02450375162967471,0.0,0.0,inf,2.5,50.0,10
5475.559878066483,10.746518283104212,0.8767259741356836,0.0,-0.035758646363790454,0.0,0.0,inf,2.5,50.0,10
5279.823035112337,10.90460994425418,0.8812289924701469,0.0,0.010129022390776352,0.0,0.0,inf,2.5,50.0,10
5288.421864163482,10.897542687831896,0.8820354598774646,0.0,-0.008223188503115583,0.0,0.0,inf,2.5,50.0,10
5279.868050515314,10.904572916767378,0.8813275170734213,0.0,-0.016155969886720967,0.0,0.0,inf,2.5,50.0,10
5255.8810825631845,10.924348303760905,0.8817873582883257,0.0,0.0017639526006264952,0.0,0.0,inf,2.5,50.0,10
5274.531201109659,10.908964951576571,0.8795331718521142,0.0,-0.02061756163144203,0.0,0.0,inf,2.5,50.0,10
5333.790954984597,10.860443703006533,0.8812460261960845,0.0,0.01139284297876752,0.0,0.0,inf,2.5,50.0,10
5309.379864840889,10.880365623863238,0.8821040798127731,0.0,-0.011597214805409841,0.0,0.0,inf,2.5,50.0,10
5775.496895211368,10.5149100614529,0.8685669434342057,0.0,0.04034659354990215,0.0,0.0,inf,2.5,50.0,10
5839.471911743359,10.46706787075008,0.8597302942625,0.0,0.046384936072926056,0.0,0.0,inf,2.5,50.0,10
5313.083724456057,10.877337012196502,0.8798605986657322,0.0,0.007772752000020637,0.0,0.0,inf,2.5,50.0,10
5307.964694117837,10.8815233537197,0.8812231948671432,0.0,0.006968740441369154,0.0,0.0,inf,2.5,50.0,10
5378.327543104144,10.824331134025185,0.8772894956888446,0.0,0.030765686488686207,0.0,0.0,inf,2.5,50.0,10
5270.949145981516,10.911915346977548,0.8818518737370774,0.0,0.003608913764614495,0.0,0.0,inf,2.5,50.0,10
5461.148126643118,10.757964044914443,0.8760836304333028,0.0,0.04159123270669487,0.0,0.0,inf,2.5,50.0,10
5997.511862711892,10.351092452192516,0.8640689522018108,0.0,0.04595814719838971,0.0,0.0,inf,2.5,50.0,10
5621.625473782681,10.632184523762131,0.8685742890047929,0.0,0.04181943443814413,0.0,0.0,inf,2.5,50.0,10
5571.057789390494,10.671426973854494,0.8673785077364977,0.0,0.0443460825917259,0.0,0.0,inf,2.5,50.0,10
5643.726923759295,10.615143689630631,0.8699423625174525,0.0,0.035821629070693625,0.0,0.0,inf,2.5,50.0,10
5250.970532733343,10.928407797370546,0.8817524426781296,0.0,-0.003020225044498063,0.0,0.0,inf,2.5,50.0,10
5387.904549926614,10.816604675451273,0.8787968165502875,0.0,-0.010709042521928069,0.0,0.0,inf,2.5,50.0,10
5259.381493846873,10.921456869809534,0.8816291108022498,0.0,0.0076726591491876935,0.0,0.0,inf,2.5,50.0,10
5310.918710988532,10.87910706716575,0.8814653665750861,0.0,-0.006108618260518686,0.0,0.0,inf,2.5,50.0,10
5446.5222818986795,10.769610761829412,0.8764287326805045,0.0,0.017033259038373952,0.0,0.0,inf,2.5,50.0,10
5397.836518765826,10.808606336805802,0.8785938488308626,0.0,0.022386430809329994,0.0,0.0,inf,2.5,50.0,10
5650.256173287527,10.61012222407216,0.8757306751018862,0.0,0.02546186272111363,0.0,0.0,inf,2.5,50.0,10
5756.405025725391,10.529290171861838,0.8688813414507895,0.0,0.035089250481616374,0.0,0.0,inf,2.5,50.0,10
5267.7620522249645,10.914542114611546,0.8809962081753665,0.0,-0.005589046603878885,0.0,0.0,inf,2.5,50.0,10
5845.889017919066,10.462297946913193,0.8705220265896241,0.0,0.03930755199688006,0.0,0.0,inf,2.5,50.0,10
6206.315865873131,10.20246485959619,0.8574307532723731,0.0,0.05659155704084548,0.0,0.0,inf,2.5,50.0,10
